time,PM25,PM10,NO2,O3,CO,SO2,dust,uv_index,AQI_EU,AQI_US,AQI_India
2025-03-01 00:00:00,29.7,50.3,31.4,40.0,316.0,12.0,42.0,0.0,53,77,51.294
2025-03-01 01:00:00,22.1,40.5,17.3,53.0,288.0,8.3,38.0,0.0,50,75,53.94
2025-03-01 02:00:00,19.7,38.5,6.9,62.0,268.0,5.5,33.0,0.0,48,74,62.76
2025-03-01 03:00:00,19.0,36.6,3.6,63.0,258.0,4.6,29.0,0.0,48,73,63.74
2025-03-01 04:00:00,18.4,33.4,4.0,60.0,256.0,4.7,24.0,0.0,48,73,60.8
2025-03-01 05:00:00,17.8,30.9,5.1,57.0,269.0,5.1,23.0,0.0,48,73,57.86
2025-03-01 06:00:00,17.3,27.9,7.5,52.0,313.0,5.8,17.0,0.0,48,73,52.96
2025-03-01 07:00:00,19.3,29.4,10.6,46.0,371.0,6.7,11.0,0.15,48,74,46.0
2025-03-01 08:00:00,20.5,30.2,12.0,47.0,399.0,7.2,16.0,0.85,47,74,47.0
2025-03-01 09:00:00,20.4,39.5,10.0,63.0,369.0,7.1,44.0,2.4,48,74,63.74
2025-03-01 10:00:00,23.9,63.6,6.3,87.0,309.0,6.6,84.0,4.45,49,75,87.25999999999999
2025-03-01 11:00:00,28.9,92.2,3.4,105.0,259.0,6.0,117.0,6.35,51,76,108.27941176470588
2025-03-01 12:00:00,30.4,107.8,2.1,113.0,233.0,5.2,136.0,7.35,53,77,119.92647058823529
2025-03-01 13:00:00,30.0,112.2,1.6,117.0,217.0,4.3,148.0,6.95,58,78,125.75
2025-03-01 14:00:00,29.3,109.9,1.7,117.0,208.0,3.6,152.0,5.4,61,80,125.75
2025-03-01 15:00:00,28.4,103.6,1.1,116.0,198.0,3.1,144.0,3.3,62,81,124.29411764705883
2025-03-01 16:00:00,27.9,98.3,1.3,112.0,194.0,2.8,128.0,1.45,63,82,118.47058823529412
2025-03-01 17:00:00,19.8,58.8,4.6,100.0,218.0,3.4,74.0,0.4,64,83,100.0
2025-03-01 18:00:00,23.9,61.5,14.6,84.0,297.0,5.4,73.0,0.0,64,84,84.32
2025-03-01 19:00:00,31.5,68.2,28.1,62.0,403.0,8.1,73.0,0.0,65,84,68.836
2025-03-01 20:00:00,38.5,76.8,37.0,45.0,470.0,10.0,71.0,0.0,65,85,77.264
2025-03-01 21:00:00,42.3,80.8,37.1,39.0,461.0,10.5,68.0,0.0,65,84,81.184
2025-03-01 22:00:00,41.7,78.5,32.6,39.0,413.0,10.1,64.0,0.0,66,84,78.93
2025-03-01 23:00:00,37.8,71.0,27.5,41.0,373.0,9.4,61.0,0.0,66,84,71.58
2025-03-02 00:00:00,33.4,65.2,22.6,44.0,358.0,8.1,60.0,0.0,66,83,65.896
2025-03-02 01:00:00,30.0,62.4,17.1,48.0,351.0,6.4,60.0,0.0,66,84,63.152
2025-03-02 02:00:00,27.8,60.5,12.8,51.0,343.0,5.1,60.0,0.0,66,84,61.29
2025-03-02 03:00:00,26.1,58.6,10.2,52.0,323.0,4.5,60.0,0.0,67,85,59.428000000000004
2025-03-02 04:00:00,25.2,56.9,8.7,51.0,303.0,4.4,59.0,0.0,67,85,57.762
2025-03-02 05:00:00,24.7,56.1,8.0,52.0,308.0,4.6,57.0,0.0,67,86,56.978
2025-03-02 06:00:00,25.4,56.8,10.0,48.0,370.0,5.4,53.0,0.0,68,86,57.664
2025-03-02 07:00:00,28.5,62.4,12.7,43.0,456.0,6.6,49.0,0.15,68,87,63.152
2025-03-02 08:00:00,30.3,60.8,13.6,47.0,498.0,7.4,55.0,0.85,69,88,61.583999999999996
2025-03-02 09:00:00,30.9,72.6,11.2,68.0,451.0,7.7,82.0,2.35,69,89,73.148
2025-03-02 10:00:00,32.9,89.9,7.0,97.0,360.0,7.7,120.0,4.4,70,89,97.06
2025-03-02 11:00:00,34.9,113.4,3.7,120.0,285.0,7.3,146.0,6.3,70,90,130.11764705882354
2025-03-02 12:00:00,34.2,123.9,2.2,130.0,250.0,6.4,150.0,7.3,71,91,144.6764705882353
2025-03-02 13:00:00,31.7,112.2,1.7,134.0,231.0,5.1,143.0,7.0,71,91,150.5
2025-03-02 14:00:00,29.3,99.4,1.7,134.0,220.0,4.2,132.0,5.55,71,91,150.5
2025-03-02 15:00:00,27.0,88.0,1.4,134.0,210.0,3.6,118.0,3.5,71,91,150.5
2025-03-02 16:00:00,25.3,79.9,1.7,130.0,208.0,3.4,100.0,1.6,71,91,144.6764705882353
2025-03-02 17:00:00,20.3,59.5,5.0,119.0,227.0,3.9,74.0,0.4,70,91,128.66176470588235
2025-03-02 18:00:00,24.6,61.9,15.1,100.0,288.0,5.6,73.0,0.0,70,91,100.0
2025-03-02 19:00:00,32.2,69.2,28.9,74.0,371.0,8.0,71.0,0.0,70,91,74.52
2025-03-02 20:00:00,38.2,76.1,38.3,54.0,427.0,9.8,70.0,0.0,70,91,76.57799999999999
2025-03-02 21:00:00,42.5,82.2,39.7,46.0,434.0,10.5,71.0,0.0,70,91,82.55600000000001
2025-03-02 22:00:00,44.6,85.2,36.7,44.0,415.0,10.5,72.0,0.0,70,91,85.49600000000001
2025-03-02 23:00:00,39.7,76.6,31.6,46.0,383.0,10.1,68.0,0.0,70,91,77.068
2025-03-03 00:00:00,29.0,56.3,23.6,55.0,334.0,8.9,55.0,0.0,70,91,57.174
2025-03-03 01:00:00,21.8,40.4,13.4,69.0,274.0,7.1,37.0,0.0,70,91,69.62
2025-03-03 02:00:00,17.6,29.9,6.0,79.0,233.0,6.0,23.0,0.0,70,90,79.42
2025-03-03 03:00:00,16.0,25.6,3.5,82.0,223.0,6.0,18.0,0.0,69,89,82.36
2025-03-03 04:00:00,15.5,24.3,3.6,81.0,232.0,6.6,17.0,0.0,69,89,81.38
2025-03-03 05:00:00,15.7,23.7,5.2,75.0,261.0,7.2,15.0,0.0,68,88,75.5
2025-03-03 06:00:00,16.5,25.5,8.2,68.0,328.0,8.0,14.0,0.0,68,87,68.64
