time,PM25,PM10,NO2,O3,CO,SO2,dust,uv_index,AQI_EU,AQI_US,AQI_India
2023-06-01 00:00:00,8.8,17.0,9.3,44.0,157.0,4.0,11.0,0.0,36,67,44.0
2023-06-01 01:00:00,8.3,15.4,7.5,38.0,145.0,3.9,9.0,0.0,33,64,38.0
2023-06-01 02:00:00,8.1,14.6,5.9,31.0,134.0,3.8,6.0,0.0,31,62,31.0
2023-06-01 03:00:00,8.2,14.3,5.6,27.0,133.0,3.9,5.0,0.0,28,60,27.0
2023-06-01 04:00:00,8.5,14.4,5.9,24.0,137.0,4.1,4.0,0.0,26,57,24.0
2023-06-01 05:00:00,8.8,14.9,6.2,23.0,142.0,4.5,5.0,0.0,25,56,23.0
2023-06-01 06:00:00,9.6,16.1,7.0,24.0,153.0,5.3,5.0,0.15,24,55,24.0
2023-06-01 07:00:00,8.6,15.2,8.1,25.0,169.0,6.5,6.0,0.9,23,54,25.0
2023-06-01 08:00:00,8.0,14.4,8.6,33.0,181.0,7.4,6.0,2.65,22,53,33.0
2023-06-01 09:00:00,8.2,14.6,7.5,48.0,174.0,7.2,5.0,5.2,22,52,48.0
2023-06-01 10:00:00,8.9,15.0,5.7,67.0,159.0,6.4,4.0,8.0,27,52,67.66
2023-06-01 11:00:00,9.4,15.5,3.6,88.0,141.0,5.3,3.0,10.1,35,52,88.24000000000001
2023-06-01 12:00:00,9.8,16.4,2.8,94.0,132.0,4.5,4.0,10.9,38,52,94.12
2023-06-01 13:00:00,9.9,17.1,2.4,95.0,125.0,3.6,6.0,10.0,38,51,95.1
2023-06-01 14:00:00,9.8,17.6,2.3,95.0,119.0,2.8,8.0,7.8,38,51,95.1
2023-06-01 15:00:00,9.7,18.6,2.6,95.0,117.0,2.6,10.0,5.05,38,51,95.1
2023-06-01 16:00:00,9.7,19.4,3.1,95.0,117.0,2.6,12.0,2.5,38,51,95.1
2023-06-01 17:00:00,7.4,14.8,4.5,91.0,129.0,2.8,10.0,0.9,36,51,91.18
2023-06-01 18:00:00,7.8,15.3,6.1,85.0,139.0,3.1,9.0,0.15,34,51,85.3
2023-06-01 19:00:00,8.2,15.4,8.5,77.0,152.0,3.6,8.0,0.0,31,51,77.46000000000001
2023-06-01 20:00:00,7.6,14.3,10.6,66.0,164.0,4.1,7.0,0.0,26,50,66.68
2023-06-01 21:00:00,6.2,11.9,10.6,57.0,162.0,4.2,6.0,0.0,23,50,57.86
2023-06-01 22:00:00,5.3,10.0,9.7,49.0,153.0,4.3,4.0,0.0,20,49,49.0
2023-06-01 23:00:00,4.9,9.3,8.3,39.0,141.0,4.3,3.0,0.0,17,47,39.0
2023-06-02 00:00:00,4.6,9.0,7.1,35.0,132.0,4.4,3.0,0.0,17,46,35.0
2023-06-02 01:00:00,4.7,9.2,5.7,33.0,122.0,4.4,3.0,0.0,16,45,33.0
2023-06-02 02:00:00,5.0,9.7,4.3,31.0,113.0,4.5,4.0,0.0,16,44,31.0
2023-06-02 03:00:00,5.4,10.3,3.9,30.0,111.0,4.7,4.0,0.0,16,44,30.0
2023-06-02 04:00:00,5.8,11.0,3.8,29.0,111.0,4.9,4.0,0.0,16,43,29.0
2023-06-02 05:00:00,6.3,11.4,4.3,28.0,118.0,5.2,3.0,0.0,15,42,28.0
2023-06-02 06:00:00,6.7,12.0,4.4,29.0,121.0,5.1,4.0,0.15,15,42,29.0
2023-06-02 07:00:00,6.3,12.0,4.6,31.0,126.0,5.0,5.0,0.8,15,41,31.0
2023-06-02 08:00:00,6.5,13.5,4.6,36.0,130.0,4.8,8.0,2.3,15,41,36.0
2023-06-02 09:00:00,7.2,15.7,4.1,44.0,130.0,4.6,11.0,4.55,18,40,44.0
2023-06-02 10:00:00,8.3,19.0,3.3,54.0,128.0,4.3,15.0,6.8,22,40,54.92
2023-06-02 11:00:00,9.9,22.9,2.5,67.0,126.0,4.0,19.0,8.6,27,40,67.66
2023-06-02 12:00:00,11.3,26.0,2.2,74.0,126.0,3.8,21.0,9.8,30,40,74.52
2023-06-02 13:00:00,12.0,27.7,2.2,80.0,126.0,3.6,22.0,9.65,32,40,80.4
2023-06-02 14:00:00,12.3,28.3,2.4,86.0,128.0,3.4,23.0,7.65,34,41,86.28
2023-06-02 15:00:00,12.0,27.9,2.6,88.0,128.0,3.3,23.0,5.0,35,41,88.24000000000001
2023-06-02 16:00:00,11.6,27.4,3.1,88.0,128.0,3.2,22.0,2.5,35,42,88.24000000000001
2023-06-02 17:00:00,13.5,32.9,5.0,85.0,138.0,3.4,27.0,0.8,34,42,85.3
2023-06-02 18:00:00,13.7,33.6,7.2,80.0,153.0,3.7,25.0,0.1,32,44,80.4
2023-06-02 19:00:00,14.0,31.3,10.2,72.0,173.0,4.2,23.0,0.0,29,45,72.56
2023-06-02 20:00:00,14.3,30.7,13.1,63.0,193.0,4.7,19.0,0.0,25,47,63.74
2023-06-02 21:00:00,13.8,28.8,13.3,58.0,196.0,4.9,17.0,0.0,23,48,58.84
2023-06-02 22:00:00,13.2,26.3,12.5,54.0,193.0,5.0,14.0,0.0,22,50,54.92
2023-06-02 23:00:00,11.7,22.9,10.9,48.0,182.0,5.1,12.0,0.0,20,51,48.0
2023-06-03 00:00:00,9.9,19.3,9.3,43.0,167.0,5.3,11.0,0.0,21,51,43.0
2023-06-03 01:00:00,8.9,17.4,7.4,38.0,147.0,5.6,11.0,0.0,21,52,38.0
2023-06-03 02:00:00,8.3,16.1,5.4,33.0,126.0,5.9,10.0,0.0,22,52,33.0
2023-06-03 03:00:00,8.0,15.3,4.8,30.0,120.0,6.1,9.0,0.0,22,52,30.0
2023-06-03 04:00:00,7.8,14.6,4.8,28.0,119.0,6.2,8.0,0.0,22,52,28.0
2023-06-03 05:00:00,7.8,14.6,4.8,29.0,121.0,6.3,8.0,0.0,22,52,29.0
2023-06-03 06:00:00,7.6,14.7,5.0,30.0,126.0,6.5,10.0,0.15,22,53,30.0
2023-06-03 07:00:00,7.5,15.5,5.3,33.0,133.0,6.7,12.0,0.8,22,53,33.0
2023-06-03 08:00:00,8.0,18.2,5.4,39.0,140.0,6.9,16.0,2.25,23,53,39.0
