time,PM25,PM10,NO2,O3,CO,SO2,dust,uv_index,AQI_EU,AQI_US,AQI_India
2024-01-01 00:00:00,53.1,80.3,23.3,46.0,705.0,10.4,0.0,0.0,84,149,88.73
2024-01-01 01:00:00,53.2,80.8,19.8,44.0,687.0,9.5,0.0,0.0,84,148,88.89333333333335
2024-01-01 02:00:00,53.6,81.3,17.4,41.0,679.0,8.8,0.0,0.0,83,147,89.54666666666667
2024-01-01 03:00:00,53.9,81.7,16.4,36.0,684.0,8.3,0.0,0.0,83,146,90.03666666666666
2024-01-01 04:00:00,54.0,82.0,16.4,30.0,698.0,8.1,0.0,0.0,83,145,90.2
2024-01-01 05:00:00,56.7,85.9,19.4,23.0,760.0,8.4,1.0,0.0,83,145,94.61000000000001
2024-01-01 06:00:00,58.0,88.2,19.8,23.0,767.0,9.2,1.0,0.0,83,145,96.73333333333333
2024-01-01 07:00:00,61.5,93.6,20.2,24.0,776.0,10.4,0.0,0.05,83,145,105.95
2024-01-01 08:00:00,65.9,99.7,19.3,33.0,773.0,12.1,0.0,0.45,83,145,120.47000000000003
2024-01-01 09:00:00,70.5,106.4,16.0,56.0,754.0,14.5,0.0,1.4,83,145,135.65
2024-01-01 10:00:00,75.7,113.6,11.5,88.0,723.0,17.4,0.0,2.75,83,146,152.81
2024-01-01 11:00:00,75.9,114.8,7.8,116.0,679.0,19.7,0.0,3.95,83,147,153.47000000000003
2024-01-01 12:00:00,68.5,105.0,5.3,139.0,606.0,21.2,1.0,4.45,84,149,157.77941176470588
2024-01-01 13:00:00,59.8,92.7,3.7,159.0,520.0,22.1,1.0,4.1,85,150,186.8970588235294
2024-01-01 14:00:00,55.4,86.1,3.9,169.0,464.0,22.3,2.0,3.0,85,150,203.475
2024-01-01 15:00:00,53.9,83.8,6.5,164.0,458.0,21.5,2.0,1.6,85,151,194.1764705882353
2024-01-01 16:00:00,53.4,82.9,10.9,150.0,481.0,20.0,1.0,0.55,85,151,173.79411764705884
2024-01-01 17:00:00,74.7,115.9,16.4,123.0,526.0,17.4,3.0,0.05,86,151,149.51
2024-01-01 18:00:00,83.1,127.6,22.0,104.0,587.0,17.1,3.0,0.0,87,152,177.23
2024-01-01 19:00:00,82.4,125.7,29.5,79.0,670.0,16.6,2.0,0.0,88,153,174.92000000000002
2024-01-01 20:00:00,79.6,121.5,34.0,59.0,728.0,15.9,2.0,0.0,89,154,165.67999999999998
2024-01-01 21:00:00,75.7,115.7,32.7,51.0,737.0,15.0,2.0,0.0,90,155,152.81
2024-01-01 22:00:00,71.5,109.0,28.3,50.0,720.0,13.9,1.0,0.0,91,156,138.95
2024-01-01 23:00:00,67.1,102.0,23.9,49.0,702.0,12.9,1.0,0.0,91,156,124.42999999999998
2024-01-02 00:00:00,63.6,96.4,20.3,47.0,690.0,11.8,1.0,0.0,92,157,112.88000000000001
2024-01-02 01:00:00,63.1,95.7,16.7,45.0,678.0,10.7,0.0,0.0,92,157,111.23
2024-01-02 02:00:00,65.7,99.7,13.6,45.0,664.0,10.1,0.0,0.0,93,157,119.81
2024-01-02 03:00:00,69.2,104.8,10.7,48.0,646.0,10.4,0.0,0.0,93,158,131.36
2024-01-02 04:00:00,68.9,104.3,8.3,54.0,627.0,11.1,0.0,0.0,93,158,130.37
2024-01-02 05:00:00,66.6,100.8,7.0,59.0,616.0,12.2,0.0,0.0,94,159,122.77999999999997
2024-01-02 06:00:00,68.9,103.6,9.5,56.0,633.0,12.8,0.0,0.0,94,159,130.37
2024-01-02 07:00:00,68.7,102.9,12.9,53.0,655.0,13.7,0.0,0.05,95,159,129.71
2024-01-02 08:00:00,67.5,100.8,14.5,56.0,665.0,14.8,0.0,0.4,95,159,125.75
2024-01-02 09:00:00,68.0,102.4,12.9,71.0,655.0,16.4,0.0,1.35,95,159,127.4
2024-01-02 10:00:00,66.4,100.4,9.5,93.0,631.0,18.2,1.0,2.7,95,159,122.12000000000002
2024-01-02 11:00:00,65.7,100.4,6.7,113.0,599.0,19.2,1.0,3.95,95,159,119.92647058823529
2024-01-02 12:00:00,66.1,101.7,4.9,130.0,550.0,18.7,2.0,4.55,94,159,144.6764705882353
2024-01-02 13:00:00,64.0,99.2,3.6,146.0,492.0,17.3,3.0,4.15,94,159,167.97058823529412
2024-01-02 14:00:00,59.8,93.1,3.4,153.0,452.0,15.8,3.0,3.05,94,159,178.16176470588235
2024-01-02 15:00:00,56.2,87.8,4.9,148.0,440.0,14.2,3.0,1.65,94,159,170.88235294117646
2024-01-02 16:00:00,54.2,84.8,7.5,135.0,447.0,12.5,2.0,0.6,95,159,151.95588235294116
2024-01-02 17:00:00,65.7,102.2,10.9,126.0,472.0,11.2,3.0,0.05,95,159,138.85294117647058
2024-01-02 18:00:00,64.5,99.7,13.3,114.0,504.0,10.9,2.0,0.0,94,159,121.38235294117646
2024-01-02 19:00:00,61.9,94.5,16.7,97.0,547.0,10.5,2.0,0.0,94,158,107.27
2024-01-02 20:00:00,55.1,83.8,18.9,83.0,575.0,10.0,1.0,0.0,93,158,91.99666666666667
2024-01-02 21:00:00,49.1,74.0,19.0,74.0,573.0,9.3,1.0,0.0,92,157,82.19666666666667
2024-01-02 22:00:00,43.7,65.4,18.0,67.0,555.0,8.4,0.0,0.0,91,156,73.37666666666667
2024-01-02 23:00:00,38.9,58.0,17.0,61.0,537.0,7.6,0.0,0.0,90,155,65.53666666666666
2024-01-03 00:00:00,35.0,51.9,16.4,54.0,521.0,6.8,0.0,0.0,89,154,59.166666666666664
2024-01-03 01:00:00,32.8,48.4,15.7,47.0,504.0,6.2,0.0,0.0,88,154,55.57333333333333
2024-01-03 02:00:00,32.2,47.7,14.8,42.0,497.0,6.0,0.0,0.0,87,153,54.59333333333334
2024-01-03 03:00:00,34.7,51.6,13.0,40.0,502.0,6.6,0.0,0.0,86,152,58.67666666666667
2024-01-03 04:00:00,41.3,61.9,10.9,40.0,517.0,7.7,0.0,0.0,85,151,69.45666666666666
2024-01-03 05:00:00,52.9,79.4,9.3,43.0,559.0,9.7,0.0,0.0,84,149,88.40333333333334
2024-01-03 06:00:00,60.8,90.8,11.3,40.0,597.0,10.8,0.0,0.0,84,148,103.63999999999999
2024-01-03 07:00:00,66.6,97.6,13.8,36.0,647.0,12.4,0.0,0.05,84,147,122.77999999999997
2024-01-03 08:00:00,69.4,101.3,14.9,40.0,675.0,13.9,0.0,0.4,83,147,132.02
2024-01-03 09:00:00,72.2,106.4,13.1,59.0,665.0,15.5,0.0,1.4,84,147,141.26
2024-01-03 10:00:00,72.6,108.0,9.8,85.0,631.0,17.0,0.0,2.85,84,148,142.57999999999998
2024-01-03 11:00:00,69.6,105.9,6.9,108.0,587.0,17.5,1.0,4.2,84,148,132.67999999999998
2024-01-03 12:00:00,64.7,100.1,4.8,125.0,524.0,16.3,2.0,4.85,84,149,137.39705882352942
2024-01-03 13:00:00,54.7,85.2,3.2,138.0,449.0,14.0,3.0,4.55,84,149,156.3235294117647
2024-01-03 14:00:00,47.3,74.0,3.0,143.0,397.0,12.1,4.0,3.4,84,148,163.60294117647058
2024-01-03 15:00:00,42.7,67.3,4.7,138.0,382.0,11.0,4.0,1.85,83,146,156.3235294117647
2024-01-03 16:00:00,39.7,62.6,7.9,124.0,390.0,10.2,3.0,0.65,83,145,135.94117647058823
2024-01-03 17:00:00,20.1,30.4,10.7,114.0,365.0,8.8,0.0,0.1,82,143,121.38235294117646
2024-01-03 18:00:00,25.0,37.0,16.9,96.0,413.0,9.1,0.0,0.0,81,139,96.08
2024-01-03 19:00:00,25.3,37.1,25.3,71.0,478.0,9.6,0.0,0.0,79,134,71.58
2024-01-03 20:00:00,23.3,34.1,30.6,52.0,521.0,9.8,0.0,0.0,78,131,52.96
2024-01-03 21:00:00,21.6,31.3,30.3,44.0,523.0,9.5,0.0,0.0,77,127,44.0
2024-01-03 22:00:00,20.3,29.3,27.0,42.0,503.0,8.9,0.0,0.0,76,124,42.0
2024-01-03 23:00:00,19.0,27.4,23.2,42.0,481.0,8.4,0.0,0.0,75,122,42.0
2024-01-04 00:00:00,18.1,26.1,19.3,43.0,462.0,7.9,0.0,0.0,75,120,43.0
2024-01-04 01:00:00,19.3,28.1,15.0,46.0,442.0,7.5,0.0,0.0,74,118,46.0
2024-01-04 02:00:00,23.0,33.8,11.4,49.0,428.0,7.4,0.0,0.0,74,117,49.0
2024-01-04 03:00:00,28.2,42.0,8.8,53.0,420.0,7.8,0.0,0.0,73,116,53.94
2024-01-04 04:00:00,33.8,50.8,6.9,57.0,419.0,8.7,0.0,0.0,73,115,57.86
2024-01-04 05:00:00,36.6,55.5,5.9,63.0,422.0,10.1,0.0,0.0,73,114,63.74
2024-01-04 06:00:00,41.8,63.8,8.1,59.0,459.0,11.1,0.0,0.0,72,113,70.27333333333333
2024-01-04 07:00:00,48.1,73.3,11.2,55.0,510.0,12.6,1.0,0.05,72,111,80.56333333333333
2024-01-04 08:00:00,53.3,81.5,12.7,57.0,546.0,14.1,1.0,0.5,71,109,89.05666666666666
2024-01-04 09:00:00,58.2,88.7,11.5,70.0,558.0,15.8,1.0,1.55,71,107,97.06
2024-01-04 10:00:00,57.9,88.5,8.7,90.0,554.0,17.6,1.0,3.1,70,106,96.57
2024-01-04 11:00:00,59.1,90.8,6.4,107.0,534.0,18.2,1.0,4.5,70,104,111.19117647058823
2024-01-04 12:00:00,59.6,92.2,4.7,122.0,485.0,16.9,3.0,5.15,69,103,133.02941176470588
2024-01-04 13:00:00,50.4,78.9,3.4,135.0,419.0,14.5,5.0,4.8,69,102,151.95588235294116
2024-01-04 14:00:00,39.5,62.4,3.3,140.0,369.0,12.3,6.0,3.6,69,102,159.23529411764707
2024-01-04 15:00:00,32.5,51.8,4.9,134.0,347.0,10.7,6.0,2.0,69,101,150.5
2024-01-04 16:00:00,27.5,44.1,7.7,121.0,341.0,9.3,5.0,0.75,68,100,131.5735294117647
2024-01-04 17:00:00,20.9,31.7,10.8,108.0,320.0,7.1,2.0,0.1,68,99,112.6470588235294
2024-01-04 18:00:00,24.3,36.2,16.5,92.0,364.0,7.5,2.0,0.0,68,99,92.16
2024-01-04 19:00:00,25.8,38.1,24.1,70.0,423.0,8.1,1.0,0.0,68,99,70.6
2024-01-04 20:00:00,25.8,38.0,29.0,53.0,466.0,8.5,1.0,0.0,68,99,53.94
2024-01-04 21:00:00,25.4,37.3,28.6,46.0,473.0,8.5,1.0,0.0,68,99,46.0
2024-01-04 22:00:00,25.8,37.7,25.5,45.0,463.0,8.2,0.0,0.0,68,100,45.0
2024-01-04 23:00:00,26.2,38.3,21.9,45.0,457.0,8.0,0.0,0.0,68,100,45.0
2024-01-05 00:00:00,26.7,39.1,18.4,46.0,464.0,8.0,0.0,0.0,69,101,46.0
2024-01-05 01:00:00,29.8,43.8,14.6,47.0,475.0,8.0,0.0,0.0,69,102,49.666666666666664
2024-01-05 02:00:00,35.0,51.9,11.4,49.0,489.0,8.1,0.0,0.0,69,103,59.166666666666664
2024-01-05 03:00:00,38.6,57.6,9.1,50.0,504.0,8.1,0.0,0.0,70,104,65.04666666666667
2024-01-05 04:00:00,43.8,65.2,7.5,51.0,522.0,8.2,0.0,0.0,70,105,73.53999999999999
2024-01-05 05:00:00,45.4,67.5,7.4,50.0,536.0,9.0,0.0,0.0,70,106,76.15333333333334
2024-01-05 06:00:00,48.0,71.5,10.1,45.0,572.0,9.5,0.0,0.0,71,107,80.4
2024-01-05 07:00:00,51.3,76.4,13.8,38.0,621.0,10.3,1.0,0.05,71,108,85.78999999999999
