time,PM25,PM10,NO2,O3,CO,SO2,dust,uv_index,AQI_EU,AQI_US,AQI_India
2023-12-01 00:00:00,35.7,52.9,22.6,35.0,515.0,9.6,1.0,0.0,71,108,60.31
2023-12-01 01:00:00,35.0,52.2,17.8,37.0,479.0,8.7,1.0,0.0,71,107,59.166666666666664
2023-12-01 02:00:00,35.7,53.4,13.9,39.0,445.0,8.1,1.0,0.0,71,107,60.31
2023-12-01 03:00:00,37.4,56.1,10.8,42.0,410.0,8.2,1.0,0.0,71,107,63.086666666666666
2023-12-01 04:00:00,39.2,59.0,8.5,45.0,377.0,8.7,1.0,0.0,71,107,66.02666666666667
2023-12-01 05:00:00,39.9,60.3,7.7,45.0,361.0,9.3,1.0,0.0,71,108,67.17
2023-12-01 06:00:00,41.6,62.9,9.8,42.0,385.0,9.8,1.0,0.0,71,109,69.94666666666667
2023-12-01 07:00:00,43.2,65.0,12.5,39.0,416.0,10.6,1.0,0.1,72,111,72.56
2023-12-01 08:00:00,44.4,66.6,13.6,41.0,430.0,11.5,1.0,0.55,72,112,74.52
2023-12-01 09:00:00,46.0,68.9,11.5,54.0,412.0,13.1,1.0,1.55,72,112,77.13333333333333
2023-12-01 10:00:00,42.8,64.3,7.7,74.0,376.0,14.8,1.0,2.8,72,113,74.52
2023-12-01 11:00:00,38.2,57.3,4.7,90.0,343.0,15.5,1.0,3.75,72,112,90.2
2023-12-01 12:00:00,35.6,53.3,3.3,101.0,317.0,14.1,1.0,3.75,72,111,102.45588235294117
2023-12-01 13:00:00,33.5,50.3,2.7,108.0,295.0,11.7,1.0,3.4,72,111,112.6470588235294
2023-12-01 14:00:00,31.8,47.7,3.3,110.0,284.0,9.8,1.0,2.45,72,110,115.55882352941177
2023-12-01 15:00:00,30.9,46.3,5.5,105.0,288.0,9.3,1.0,1.25,72,110,108.27941176470588
2023-12-01 16:00:00,30.2,45.3,9.0,95.0,304.0,9.4,1.0,0.4,72,110,95.1
2023-12-01 17:00:00,46.4,69.6,13.6,81.0,337.0,9.5,1.0,0.05,71,110,81.38
2023-12-01 18:00:00,49.5,73.6,17.9,69.0,385.0,9.8,1.0,0.0,72,110,82.85
2023-12-01 19:00:00,50.3,74.5,23.7,53.0,450.0,10.1,1.0,0.0,72,111,84.15666666666667
2023-12-01 20:00:00,49.0,72.6,26.5,42.0,487.0,10.2,1.0,0.0,72,111,82.03333333333333
2023-12-01 21:00:00,46.6,68.9,23.6,41.0,472.0,9.7,1.0,0.0,72,111,78.11333333333334
2023-12-01 22:00:00,44.5,65.7,17.7,46.0,430.0,8.8,0.0,0.0,72,111,74.68333333333334
2023-12-01 23:00:00,41.9,61.7,12.6,51.0,389.0,8.2,0.0,0.0,72,112,70.43666666666667
2023-12-02 00:00:00,38.3,56.2,9.7,55.0,356.0,8.0,0.0,0.0,72,112,64.55666666666666
2023-12-02 01:00:00,33.5,49.2,7.7,58.0,323.0,8.1,0.0,0.0,72,112,58.84
2023-12-02 02:00:00,32.6,47.7,6.3,60.0,300.0,8.4,0.0,0.0,72,112,60.8
2023-12-02 03:00:00,31.1,45.4,5.5,59.0,288.0,8.9,0.0,0.0,72,112,59.82
2023-12-02 04:00:00,29.9,43.7,5.4,57.0,285.0,9.5,0.0,0.0,72,111,57.86
2023-12-02 05:00:00,27.0,39.3,6.3,51.0,296.0,9.6,0.0,0.0,72,110,51.98
2023-12-02 06:00:00,27.2,39.6,8.1,47.0,318.0,10.6,0.0,0.0,71,109,47.0
2023-12-02 07:00:00,29.6,43.1,10.4,42.0,346.0,12.0,0.0,0.1,71,108,49.333333333333336
2023-12-02 08:00:00,31.7,46.1,11.3,43.0,362.0,12.9,0.0,0.65,70,106,53.776666666666664
2023-12-02 09:00:00,30.9,45.1,9.5,56.0,353.0,12.7,0.0,1.85,70,105,56.88
2023-12-02 10:00:00,29.0,42.4,6.3,76.0,330.0,12.0,0.0,3.45,69,103,76.48
2023-12-02 11:00:00,27.0,39.3,3.9,93.0,309.0,11.2,0.0,4.75,69,102,93.14
2023-12-02 12:00:00,24.0,35.0,2.9,104.0,291.0,10.4,0.0,5.1,69,101,106.82352941176471
2023-12-02 13:00:00,21.9,32.1,2.5,112.0,273.0,9.6,0.0,4.25,68,100,118.47058823529412
2023-12-02 14:00:00,20.6,30.3,3.2,114.0,265.0,8.9,0.0,2.85,68,99,121.38235294117646
2023-12-02 15:00:00,20.1,29.5,5.3,108.0,270.0,8.4,0.0,1.4,67,98,112.6470588235294
2023-12-02 16:00:00,20.3,29.7,8.3,97.0,283.0,8.0,0.0,0.45,67,97,97.06
2023-12-02 17:00:00,30.6,44.8,12.4,82.0,311.0,8.7,0.0,0.05,67,96,82.36
2023-12-02 18:00:00,31.2,45.5,13.9,73.0,333.0,8.3,0.0,0.0,66,95,73.53999999999999
2023-12-02 19:00:00,31.4,45.8,16.0,62.0,362.0,7.7,0.0,0.0,66,93,62.76
2023-12-02 20:00:00,31.3,45.5,16.8,53.0,378.0,7.2,0.0,0.0,65,92,53.94
2023-12-02 21:00:00,30.6,44.6,15.3,51.0,370.0,6.7,0.0,0.0,64,91,51.980000000000004
2023-12-02 22:00:00,29.8,43.4,12.6,53.0,348.0,6.3,0.0,0.0,64,89,53.94
2023-12-02 23:00:00,29.0,42.4,10.2,54.0,328.0,5.9,0.0,0.0,63,88,54.92
2023-12-03 00:00:00,28.1,41.1,8.6,54.0,312.0,5.7,0.0,0.0,63,87,54.92
2023-12-03 01:00:00,27.9,40.7,7.4,55.0,296.0,5.6,0.0,0.0,63,86,55.9
2023-12-03 02:00:00,27.9,40.7,6.6,54.0,287.0,5.6,0.0,0.0,62,86,54.92
2023-12-03 03:00:00,27.8,40.5,6.1,52.0,284.0,5.7,0.0,0.0,62,86,52.96
2023-12-03 04:00:00,28.8,41.9,6.0,50.0,287.0,5.9,0.0,0.0,62,85,50.0
2023-12-03 05:00:00,30.0,43.9,5.3,58.0,283.0,5.8,0.0,0.0,62,85,58.84
2023-12-03 06:00:00,31.5,46.0,6.7,59.0,303.0,6.1,0.0,0.0,62,85,59.82
2023-12-03 07:00:00,32.9,48.1,8.5,61.0,330.0,6.6,0.0,0.1,62,86,61.78
2023-12-03 08:00:00,33.6,48.9,9.3,68.0,349.0,7.4,0.0,0.6,62,86,68.64
2023-12-03 09:00:00,33.1,48.0,8.0,83.0,352.0,8.8,0.0,1.65,63,86,83.34
2023-12-03 10:00:00,31.0,44.8,5.8,103.0,347.0,10.4,0.0,2.9,63,86,105.36764705882354
2023-12-03 11:00:00,27.5,39.7,4.1,117.0,343.0,11.4,0.0,2.75,63,87,125.75
2023-12-03 12:00:00,27.8,40.3,3.6,122.0,341.0,11.3,0.0,2.05,63,87,133.02941176470588
2023-12-03 13:00:00,28.0,40.5,3.7,122.0,340.0,10.7,0.0,2.1,63,87,133.02941176470588
2023-12-03 14:00:00,28.6,41.4,4.6,119.0,343.0,10.1,0.0,1.7,63,87,128.66176470588235
2023-12-03 15:00:00,29.0,42.0,6.6,114.0,350.0,9.8,0.0,1.0,63,88,121.38235294117646
2023-12-03 16:00:00,28.7,41.6,9.4,106.0,362.0,9.5,0.0,0.4,64,89,109.73529411764706
2023-12-03 17:00:00,39.8,57.6,12.9,95.0,386.0,9.0,0.0,0.05,64,89,95.1
2023-12-03 18:00:00,43.1,62.2,16.3,82.0,428.0,9.4,0.0,0.0,64,90,82.36
2023-12-03 19:00:00,44.7,64.5,20.9,65.0,486.0,10.0,0.0,0.0,65,91,75.01
2023-12-03 20:00:00,44.7,64.3,23.6,52.0,528.0,10.4,0.0,0.0,65,92,75.01
2023-12-03 21:00:00,44.4,63.8,22.9,47.0,540.0,10.5,0.0,0.0,65,93,74.52
2023-12-03 22:00:00,42.6,61.0,20.3,46.0,536.0,10.5,0.0,0.0,66,94,71.58
2023-12-03 23:00:00,38.6,55.3,17.6,46.0,523.0,10.5,0.0,0.0,66,95,65.04666666666667
2023-12-04 00:00:00,32.4,46.3,15.2,46.0,499.0,10.6,0.0,0.0,67,96,54.919999999999995
2023-12-04 01:00:00,26.0,37.3,12.7,46.0,467.0,10.7,0.0,0.0,67,96,46.0
2023-12-04 02:00:00,20.7,29.6,10.8,46.0,440.0,10.9,0.0,0.0,67,96,46.0
2023-12-04 03:00:00,16.9,24.2,9.6,45.0,422.0,11.1,0.0,0.0,67,96,45.0
2023-12-04 04:00:00,15.0,21.5,9.0,44.0,409.0,11.2,0.0,0.0,66,95,44.0
2023-12-04 05:00:00,14.2,20.3,8.3,46.0,400.0,11.9,0.0,0.0,66,94,46.0
2023-12-04 06:00:00,15.9,22.9,9.5,44.0,421.0,12.3,0.0,0.0,65,92,44.0
2023-12-04 07:00:00,19.6,28.1,11.1,41.0,448.0,12.8,0.0,0.1,65,91,41.0
2023-12-04 08:00:00,23.8,34.1,11.6,46.0,464.0,13.5,0.0,0.65,64,90,46.0
2023-12-04 09:00:00,28.8,41.3,10.0,63.0,458.0,14.4,0.0,1.8,64,89,63.74
2023-12-04 10:00:00,32.5,46.8,7.2,88.0,441.0,15.4,0.0,3.25,64,89,88.24000000000001
2023-12-04 11:00:00,33.8,48.8,5.0,108.0,421.0,15.9,0.0,4.45,64,89,112.6470588235294
2023-12-04 12:00:00,35.4,51.2,3.7,122.0,397.0,15.4,0.0,4.8,64,90,133.02941176470588
2023-12-04 13:00:00,34.2,49.6,3.0,133.0,371.0,14.4,0.0,3.9,64,90,149.04411764705884
2023-12-04 14:00:00,31.9,46.2,3.3,136.0,354.0,13.3,0.0,2.6,64,91,153.41176470588235
2023-12-04 15:00:00,30.3,43.9,5.2,129.0,350.0,12.3,0.0,1.35,65,91,143.22058823529412
2023-12-04 16:00:00,29.1,42.3,8.1,115.0,355.0,11.3,0.0,0.4,65,91,122.83823529411765
2023-12-04 17:00:00,31.2,45.2,11.5,100.0,370.0,10.4,0.0,0.05,65,91,100.0
2023-12-04 18:00:00,33.2,48.0,15.2,86.0,408.0,10.2,0.0,0.0,64,90,86.28
2023-12-04 19:00:00,34.1,49.2,20.2,66.0,460.0,10.0,0.0,0.0,64,90,66.68
2023-12-04 20:00:00,34.8,50.2,23.0,52.0,494.0,9.7,0.0,0.0,64,89,58.839999999999996
2023-12-04 21:00:00,36.0,51.8,21.5,49.0,496.0,9.4,0.0,0.0,63,88,60.8
2023-12-04 22:00:00,36.6,52.7,17.7,51.0,479.0,9.0,0.0,0.0,63,87,61.78
2023-12-04 23:00:00,36.4,52.4,14.2,54.0,457.0,8.7,0.0,0.0,63,87,61.45333333333333
2023-12-05 00:00:00,33.6,48.4,11.7,56.0,428.0,8.4,0.0,0.0,63,87,56.88
2023-12-05 01:00:00,29.8,42.8,9.5,58.0,394.0,8.0,0.0,0.0,63,87,58.84
2023-12-05 02:00:00,26.2,37.6,7.8,59.0,365.0,7.9,0.0,0.0,63,87,59.82
2023-12-05 03:00:00,22.7,32.6,6.7,59.0,345.0,8.0,0.0,0.0,63,88,59.82
2023-12-05 04:00:00,20.6,29.6,6.2,59.0,331.0,8.3,0.0,0.0,63,88,59.82
2023-12-05 05:00:00,18.7,26.8,6.6,55.0,330.0,8.0,0.0,0.0,63,88,55.9
2023-12-05 06:00:00,17.3,24.8,8.6,52.0,352.0,8.4,0.0,0.0,64,89,52.96
2023-12-05 07:00:00,17.1,24.4,11.1,47.0,382.0,9.1,0.0,0.1,64,89,47.0
2023-12-05 08:00:00,17.8,25.6,12.2,50.0,396.0,9.8,0.0,0.75,64,89,50.0
2023-12-05 09:00:00,17.8,25.5,10.3,65.0,382.0,10.9,0.0,2.05,63,88,65.7
2023-12-05 10:00:00,19.7,28.3,6.9,86.0,352.0,12.1,0.0,3.65,63,87,86.28
2023-12-05 11:00:00,19.0,27.4,4.2,104.0,326.0,12.7,0.0,4.95,63,86,106.82352941176471
2023-12-05 12:00:00,18.6,27.0,2.9,116.0,308.0,12.1,0.0,5.35,62,85,124.29411764705883
2023-12-05 13:00:00,19.2,28.0,2.4,124.0,293.0,10.9,0.0,4.65,62,84,135.94117647058823
2023-12-05 14:00:00,19.6,28.5,3.0,127.0,288.0,9.9,0.0,3.1,61,83,140.30882352941177
2023-12-05 15:00:00,19.8,29.0,4.9,123.0,293.0,9.5,0.0,1.6,61,82,134.48529411764707
