time,PM25,PM10,NO2,O3,CO,SO2,dust,uv_index,AQI_EU,AQI_US,AQI_India
2025-05-01 00:00:00,5.0,6.6,3.9,81.0,189.0,3.9,3.0,0.0,32,50,81.38
2025-05-01 01:00:00,5.0,6.4,3.7,74.0,176.0,3.4,2.0,0.0,30,49,74.52
2025-05-01 02:00:00,5.0,6.4,3.6,68.0,170.0,3.2,2.0,0.0,27,49,68.64
2025-05-01 03:00:00,5.2,6.7,3.7,63.0,172.0,3.2,2.0,0.0,25,48,63.74
2025-05-01 04:00:00,5.5,7.2,3.9,59.0,181.0,3.4,2.0,0.0,24,48,59.82
2025-05-01 05:00:00,6.3,8.5,4.6,56.0,196.0,3.9,3.0,0.0,22,47,56.88
2025-05-01 06:00:00,7.5,10.0,5.2,59.0,226.0,4.6,4.0,0.1,24,47,59.82
2025-05-01 07:00:00,10.0,12.7,6.1,63.0,263.0,5.5,4.0,0.75,25,46,63.74
2025-05-01 08:00:00,10.2,14.5,6.3,71.0,282.0,6.1,6.0,2.4,28,46,71.58
2025-05-01 09:00:00,11.0,17.3,5.3,86.0,268.0,6.1,8.0,4.9,34,45,86.28
2025-05-01 10:00:00,11.4,19.7,3.7,105.0,237.0,5.7,11.0,7.75,43,45,108.27941176470588
2025-05-01 11:00:00,11.0,20.3,2.4,119.0,211.0,5.1,15.0,9.9,53,45,128.66176470588235
2025-05-01 12:00:00,9.7,19.5,1.7,124.0,197.0,4.3,19.0,10.7,56,44,135.94117647058823
2025-05-01 13:00:00,8.8,20.3,1.4,123.0,187.0,3.3,24.0,9.85,55,44,134.48529411764707
2025-05-01 14:00:00,9.0,23.7,1.6,122.0,181.0,2.6,28.0,7.6,55,44,133.02941176470588
2025-05-01 15:00:00,9.4,27.2,2.5,120.0,179.0,2.3,32.0,4.75,53,47,130.11764705882354
2025-05-01 16:00:00,9.8,28.4,3.9,118.0,181.0,2.4,34.0,2.3,52,52,127.20588235294117
2025-05-01 17:00:00,7.3,19.0,4.2,114.0,187.0,2.6,22.0,0.75,49,62,121.38235294117646
2025-05-01 18:00:00,9.1,20.2,4.8,110.0,198.0,3.1,19.0,0.1,47,68,115.55882352941177
2025-05-01 19:00:00,9.7,18.3,5.5,105.0,213.0,3.9,16.0,0.0,43,69,108.27941176470588
2025-05-01 20:00:00,8.9,15.8,6.0,99.0,224.0,4.4,13.0,0.0,40,66,99.02000000000001
2025-05-01 21:00:00,8.5,15.0,6.0,93.0,230.0,4.6,12.0,0.0,37,60,93.14
2025-05-01 22:00:00,8.9,15.4,5.6,86.0,232.0,4.5,11.0,0.0,34,54,86.28
2025-05-01 23:00:00,9.1,15.1,5.3,79.0,230.0,4.4,11.0,0.0,32,49,79.42
2025-05-02 00:00:00,8.6,14.0,5.0,73.0,221.0,4.1,10.0,0.0,29,47,73.53999999999999
2025-05-02 01:00:00,8.4,13.5,4.6,68.0,209.0,3.7,9.0,0.0,27,47,68.64
2025-05-02 02:00:00,8.3,13.4,4.4,63.0,202.0,3.4,9.0,0.0,25,48,63.74
2025-05-02 03:00:00,8.2,13.5,4.4,59.0,205.0,3.4,9.0,0.0,24,49,59.82
2025-05-02 04:00:00,8.1,13.7,4.6,55.0,213.0,3.6,9.0,0.0,22,50,55.9
2025-05-02 05:00:00,8.5,13.4,5.1,53.0,227.0,4.1,8.0,0.0,21,50,53.94
2025-05-02 06:00:00,8.9,14.3,5.6,57.0,256.0,4.6,9.0,0.1,23,50,57.86
2025-05-02 07:00:00,10.8,16.2,6.2,62.0,290.0,5.4,10.0,0.75,25,50,62.76
2025-05-02 08:00:00,11.2,19.6,6.2,71.0,303.0,5.9,13.0,2.3,28,50,71.58
2025-05-02 09:00:00,12.5,24.4,5.1,87.0,276.0,6.0,21.0,4.75,35,51,87.25999999999999
2025-05-02 10:00:00,13.7,30.4,3.5,106.0,228.0,5.9,30.0,7.5,44,51,109.73529411764706
2025-05-02 11:00:00,14.2,35.3,2.3,120.0,191.0,5.6,38.0,9.6,53,51,130.11764705882354
2025-05-02 12:00:00,14.1,38.4,1.7,126.0,179.0,4.9,42.0,10.45,57,51,138.85294117647058
2025-05-02 13:00:00,13.4,38.2,1.4,128.0,177.0,4.0,44.0,9.65,59,51,141.76470588235293
2025-05-02 14:00:00,12.5,35.6,1.7,128.0,178.0,3.4,44.0,7.35,59,52,141.76470588235293
2025-05-02 15:00:00,12.1,34.2,2.9,129.0,179.0,3.2,42.0,4.75,59,52,143.22058823529412
2025-05-02 16:00:00,11.8,32.4,4.8,128.0,182.0,3.2,38.0,2.3,59,57,141.76470588235293
2025-05-02 17:00:00,7.2,17.6,5.4,125.0,187.0,4.0,21.0,0.8,57,69,137.39705882352942
2025-05-02 18:00:00,12.9,23.1,10.8,112.0,194.0,5.9,20.0,0.1,48,77,118.47058823529412
2025-05-02 19:00:00,18.9,28.8,17.9,93.0,203.0,8.4,18.0,0.0,37,78,93.14
2025-05-02 20:00:00,19.2,27.7,21.6,80.0,211.0,9.8,16.0,0.0,32,73,80.4
2025-05-02 21:00:00,14.2,21.2,18.4,77.0,219.0,9.2,15.0,0.0,31,63,77.46000000000001
2025-05-02 22:00:00,11.6,19.3,11.7,79.0,227.0,7.5,15.0,0.0,32,55,79.42
2025-05-02 23:00:00,10.6,18.7,6.5,79.0,228.0,6.0,15.0,0.0,32,55,79.42
2025-05-03 00:00:00,9.5,17.1,4.8,74.0,217.0,5.2,14.0,0.0,30,55,74.52
2025-05-03 01:00:00,9.0,15.8,4.5,67.0,200.0,4.6,12.0,0.0,27,55,67.66
2025-05-03 02:00:00,8.9,15.3,4.5,61.0,189.0,4.3,11.0,0.0,24,55,61.78
2025-05-03 03:00:00,9.0,15.4,4.6,56.0,189.0,4.3,11.0,0.0,24,55,56.88
2025-05-03 04:00:00,9.2,15.7,5.1,52.0,195.0,4.5,11.0,0.0,24,55,52.96
2025-05-03 05:00:00,10.2,16.9,5.9,48.0,206.0,4.7,11.0,0.0,24,55,48.0
2025-05-03 06:00:00,11.3,18.2,6.1,52.0,228.0,5.3,12.0,0.1,24,55,52.96
2025-05-03 07:00:00,13.2,20.5,6.2,59.0,256.0,6.1,13.0,0.75,24,56,59.82
2025-05-03 08:00:00,13.2,23.7,6.0,69.0,268.0,6.7,16.0,2.35,28,56,69.62
2025-05-03 09:00:00,14.6,28.4,5.0,85.0,251.0,7.1,22.0,4.8,34,56,85.3
2025-05-03 10:00:00,15.7,33.8,3.6,103.0,218.0,7.3,30.0,7.5,42,56,105.36764705882354
2025-05-03 11:00:00,16.1,38.4,2.5,117.0,192.0,7.2,39.0,9.55,51,56,125.75
2025-05-03 12:00:00,15.9,42.6,1.9,123.0,179.0,6.7,49.0,10.25,55,56,134.48529411764707
2025-05-03 13:00:00,15.7,46.0,1.5,123.0,172.0,6.0,60.0,9.1,55,57,134.48529411764707
2025-05-03 14:00:00,15.7,50.6,1.7,122.0,170.0,5.3,66.0,6.55,55,57,133.02941176470588
2025-05-03 15:00:00,15.7,53.8,2.7,118.0,171.0,4.6,64.0,3.7,52,57,127.20588235294117
2025-05-03 16:00:00,15.2,48.9,4.2,112.0,177.0,3.9,57.0,1.6,48,57,118.47058823529412
2025-05-03 17:00:00,12.8,41.2,4.7,104.0,188.0,3.7,55.0,0.65,43,59,106.82352941176471
2025-05-03 18:00:00,14.4,37.5,5.3,101.0,209.0,4.0,48.0,0.1,41,63,102.45588235294117
2025-05-03 19:00:00,15.5,34.1,6.1,96.0,235.0,4.3,38.0,0.0,38,62,96.08
2025-05-03 20:00:00,13.7,29.6,6.7,91.0,250.0,4.7,30.0,0.0,36,58,91.18
2025-05-03 21:00:00,13.2,28.3,7.0,87.0,244.0,5.0,27.0,0.0,35,57,87.25999999999999
2025-05-03 22:00:00,15.0,29.8,7.1,84.0,229.0,5.3,27.0,0.0,34,57,84.32
2025-05-03 23:00:00,14.3,28.3,7.0,80.0,219.0,5.5,25.0,0.0,32,58,80.4
2025-05-04 00:00:00,12.6,25.0,6.6,74.0,225.0,5.5,21.0,0.0,30,58,74.52
2025-05-04 01:00:00,11.5,20.8,6.0,67.0,238.0,5.4,15.0,0.0,31,58,67.66
2025-05-04 02:00:00,10.2,17.0,5.5,62.0,244.0,5.3,11.0,0.0,31,58,62.76
2025-05-04 03:00:00,9.3,14.8,5.2,58.0,235.0,5.2,9.0,0.0,31,58,58.84
2025-05-04 04:00:00,8.4,13.6,4.9,55.0,219.0,5.2,8.0,0.0,31,59,55.9
2025-05-04 05:00:00,9.5,15.1,5.7,52.0,210.0,5.4,9.0,0.0,31,58,52.96
2025-05-04 06:00:00,9.4,15.0,6.0,56.0,215.0,6.3,10.0,0.1,31,58,56.88
2025-05-04 07:00:00,10.2,17.0,6.3,61.0,227.0,7.6,11.0,0.6,31,58,61.78
2025-05-04 08:00:00,11.0,20.5,6.1,70.0,231.0,8.5,14.0,1.95,31,58,70.6
2025-05-04 09:00:00,12.3,24.7,5.1,85.0,220.0,8.6,19.0,3.95,34,58,85.3
2025-05-04 10:00:00,13.4,29.7,3.5,103.0,202.0,8.2,26.0,6.35,42,58,105.36764705882354
2025-05-04 11:00:00,13.9,35.5,2.4,116.0,188.0,7.7,37.0,6.0,51,57,124.29411764705883
2025-05-04 12:00:00,15.4,45.9,1.8,121.0,181.0,6.9,57.0,8.35,54,57,131.5735294117647
2025-05-04 13:00:00,17.6,59.6,1.5,122.0,177.0,5.9,82.0,7.6,55,57,133.02941176470588
2025-05-04 14:00:00,19.7,73.3,1.9,121.0,177.0,5.2,102.0,5.25,54,57,131.5735294117647
2025-05-04 15:00:00,22.5,90.8,3.1,119.0,182.0,4.9,117.0,3.05,53,58,128.66176470588235
2025-05-04 16:00:00,24.0,100.6,5.0,115.0,191.0,4.9,127.0,1.55,50,58,122.83823529411765
2025-05-04 17:00:00,18.2,63.3,4.1,111.0,205.0,3.4,87.0,0.6,47,59,117.01470588235294
2025-05-04 18:00:00,23.0,66.1,5.9,105.0,225.0,4.2,71.0,0.1,43,64,108.27941176470588
2025-05-04 19:00:00,23.9,55.5,8.4,97.0,249.0,5.4,50.0,0.0,39,64,97.06
